mol_id,smiles,ester,benzene,train,A,B,A&~B,~A&B,A&B,~(A&B)
ZINC02883664,COCc1[n-]n2c(=[NH2+])c(C#N)cnc2c1-c1ccccc1,0,1,False,False,True,False,True,False,True
ZINC20070252,CCN1C=CC=C/C1=C\c1c2ccccc2c2ccc(C)cc2[n+]1C,0,2,False,False,True,False,True,False,True
ZINC72453992,CN1C[C@@]2(CCC[N@H+](Cc3cccc(CC[NH3+])c3)C2)OC1=O,0,1,False,False,True,False,True,False,True
ZINC71747709,COc1cc(N2CCO[C@H](c3ccc(Cl)cc3)C2)nc(N)n1,0,1,False,False,True,False,True,False,True
ZINC13019294,CCN(CC(=O)Nc1c(F)cccc1F)C(=O)/C=C/c1ccc(Br)s1,0,1,False,False,True,False,True,False,True
ZINC86424657,C[C@@H](c1ccco1)N(C(=O)N[C@H]1CCc2c(O)cccc21)C1CC1,0,1,False,False,True,False,True,False,True
ZINC03323358,Cc1nn(CCC#N)c(N)c1[C@]1(O)C(=O)Nc2c(Cl)cc(Cl)cc21,0,1,False,False,True,False,True,False,True
ZINC27195995,N#Cc1c(N)nc(SCc2ncc[nH]2)c(C#N)c1-c1ccc(O)cc1,0,1,False,False,True,False,True,False,True
ZINC67605928,Nc1cc[nH+]c(N2CCC[C@@](CO)(Cc3ccc(F)cc3)C2)n1,0,1,False,False,True,False,True,False,True
ZINC96043991,Fc1ccc(C[N@H+]2CCO[C@H]3CC[C@@H]2[C@@H]3OCc2cccnc2)cc1,0,1,False,False,True,False,True,False,True
ZINC69657738,CC(C)[C@](C)(CNC(=O)OC(C)(C)C)[NH2+]Cc1cccc(C(N)=O)c1,0,1,False,False,True,False,True,False,True
ZINC78020502,Cc1cc([NH2+]c2c([N+](=O)[O-])ncn2C)ccc1OC1CCOCC1,0,1,False,False,True,False,True,False,True
ZINC71286040,CC1(C)OC([O-])=C2C1=NC(=O)C[C@@H]2c1cc(Cl)c2c(c1)OCO2,0,1,False,False,True,False,True,False,True
ZINC63514340,C[C@@H]1[NH+]=c2ccc(OC(F)(F)F)cc2=C1CC[NH2+]C[C@@H]1CC=CCC1,0,1,False,False,True,False,True,False,True
ZINC06529051,OC1=[NH+][C@@H](/C=C/c2ccccc2)Nc2scc(-c3ccccc3)c21,0,2,False,False,True,False,True,False,True
ZINC89782624,CCCN(CCc1ccccn1)C(=O)c1ccc(-n2ccnn2)cc1,0,1,False,False,True,False,True,False,True
ZINC60533250,C/C=C/C=C/C(=O)NCc1ccccc1OCC[NH+](CC)CC,0,1,False,False,True,False,True,False,True
ZINC82044334,Nc1ccc(Br)c2c1C(=O)NC2,0,1,False,False,True,False,True,False,True
ZINC85223755,Nc1ccc2c(c1)S(=O)(=O)N=CN2,0,1,False,False,True,False,True,False,True
ZINC95935568,Cn1c(-c2cc(Cl)c(O)c(Cl)c2)cc2c(Cl)cc(O)cc21,0,2,False,False,True,False,True,False,True
ZINC18284567,O=C(C[C@@]12C[C@@H]3C[C@@H](C[C@@](Br)(C3)C1)C2)Nc1ccc(F)c(F)c1F,0,1,False,False,True,False,True,False,True
ZINC32883682,CC(C)[C@H](/[NH+]=C(\O)c1cccc(/N=C(/N)O)c1)c1ccc(Cl)cc1,0,2,False,False,True,False,True,False,True
ZINC65494588,CCCc1nccn1-c1cc(O)c(F)c(F)c1,0,1,False,False,True,False,True,False,True
ZINC68314291,Cc1cc(C2=NN(CN3CCC[C@H](NS(C)(=O)=O)C3)[N-]N2)ccc1F,0,1,False,False,True,False,True,False,True
ZINC01064853,O=C1S[C@H](Nc2cccc3ccccc23)C(=O)N1c1ccccc1,0,3,False,False,True,False,True,False,True
ZINC06844172,CCc1ccc2c(c1)C(c1ccccc1)=NNC(c1ccccc1)=N2,0,3,False,False,True,False,True,False,True
ZINC06954323,CC[C@H](C)c1ccc(C(=O)CSc2nnc(-c3cccnc3)o2)cc1,0,1,False,False,True,False,True,False,True
ZINC39863799,C/C(=C1/S/C(=N/c2cccnc2Cl)N(C)C1=O)c1ccc(N)cc1,0,1,False,False,True,False,True,False,True
ZINC44120141,CC(C)(C)c1ccc(-c2cncc(N)n2)cc1,0,1,False,False,True,False,True,False,True
ZINC89902785,O[C@H]1CCCC[C@H]1[N@@H+]1CCc2cccc(Br)c2C1,0,1,False,False,True,False,True,False,True
ZINC96171889,O[C@H]1OCc2ccc(-c3ccccc3)c(F)c21,0,2,False,False,True,False,True,False,True
ZINC36065979,CC[NH+](CC)Cc1c(O)ccc2c1O/C(=C\c1ccccc1Cl)C2=O,0,2,False,False,True,False,True,False,True
ZINC61722078,COCC/N=C1/C(=O)C(=O)[C@H]1N1CCN(c2cccc(Cl)c2)CC1,0,1,False,False,True,False,True,False,True
ZINC63363257,Cc1ccc(F)c(NC(=S)NNC(=O)/C=C/c2csc(C)n2)c1,0,1,False,False,True,False,True,False,True
ZINC77696586,CC(C)Oc1ccc([C@@H](C)NC(=O)C(=O)Nc2ccn(C)n2)cc1,0,1,False,False,True,False,True,False,True
ZINC93612023,O[C@]1(C(F)(F)F)CC[N@H+](Cc2cc(C(F)(F)F)ccc2F)C1,0,1,False,False,True,False,True,False,True
ZINC72445895,Cc1c2c(=O)n(-c3ccc(Cl)cc3)[nH]c2cc(=O)n1CC[NH+](C)C,0,1,False,False,True,False,True,False,True
ZINC13776484,CC1=C(C#N)C(=O)N(CCO)C(=O)/C1=N\Nc1ccc([N+](=O)[O-])cc1,0,1,False,False,True,False,True,False,True
ZINC20998812,C[C@H](NC(=O)c1cc(F)cc(C#N)c1)c1ccncn1,0,1,False,False,True,False,True,False,True
ZINC23338422,COc1c(F)cc(C[N@H+]2CC[C@H](n3cc(CO)nn3)CC2)cc1F,0,1,False,False,True,False,True,False,True
ZINC34971858,Nc1cc(Br)ccc1Nc1ccc(F)cc1,0,2,False,False,True,False,True,False,True
ZINC35024386,CC1=C(C(=O)[O-])N2C(=O)[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,0,1,False,False,True,False,True,False,True
ZINC57084381,NC(=O)N1CCC[C@H](C(=O)N[C@@H](c2ccc(Cl)cc2)c2ccsc2)C1,0,1,False,False,True,False,True,False,True
ZINC75925825,N#CCc1c(Cl)ccc(Br)c1F,0,1,False,False,True,False,True,False,True
ZINC95080282,COc1c(O)ccc([C@H](O)C[NH2+]C(C)(C)C)c1Cl,0,1,False,False,True,False,True,False,True
ZINC97743051,CC(C)CCn1c(CN2C[C@@H]3CC[C@H](C2)C(=O)N3)[nH+]c2ccccc21,0,1,False,False,True,False,True,False,True
ZINC00069484,C[C@H]1C[C@@H](NC(=S)NCc2csc3ccccc23)CC(C)(C)C1,0,1,False,False,True,False,True,False,True
ZINC01083942,C#CC1(O[C@@H](C)n2cccc2-c2ccccc2)CCCCC1,0,1,False,False,True,False,True,False,True
ZINC15074813,C#CCN(CC=C)C(=O)C[C@@H]1C(=O)NCC[N@H+]1CCc1ccccc1,0,1,False,False,True,False,True,False,True
ZINC22959499,N#Cc1cccc(S(=O)(=O)[N-]c2cccc(C#Cc3cccs3)c2)c1,0,2,False,False,True,False,True,False,True
ZINC26950144,C/C(Cl)=C\C[N+]1(CC#Cc2cccc3ccccc23)CCOCC1,0,2,False,False,True,False,True,False,True
ZINC31111391,C[C@@]12CCC(=O)N1[C@H](C(=O)N1CC=C(c3ccccc3)CC1)CS2,0,1,False,False,True,False,True,False,True
ZINC63807331,CCc1nnc(NC(=O)[C@@H]2CC(=O)C(OCc3ccccc3)=CO2)s1,0,1,False,False,True,False,True,False,True
ZINC65393494,Cc1nc(C)c(CN2CN=C(c3ccccc3)[C@@H]2c2nc[nH]c2C)s1,0,1,False,False,True,False,True,False,True
ZINC65500592,c1ccc([C@@H]2NC[N@H+](C[C@H]3N=NC4=C3CCC4)[C@H]2[C@@H]2CCOC2)cc1,0,1,False,False,True,False,True,False,True
ZINC71917935,FC(F)(F)c1cc(Cl)c2nnc(S[C@H]3CCCc4ccccc43)n2c1,0,1,False,False,True,False,True,False,True
ZINC84564642,N#C/C(=C/c1csc2ccccc12)c1nc(-c2ccccc2)cs1,0,2,False,False,True,False,True,False,True
ZINC01292422,CC(=N/Nc1ccccc1)/C(=N\O)n1cnc2ccccc21,0,2,False,False,True,False,True,False,True
ZINC04729018,CN(C)/C=N/c1c(/N=N/c2ccccc2)c2ccccc2n1C,0,2,False,False,True,False,True,False,True
ZINC05158985,C=C(C)C#Cc1cc(O)c(CC=C(C)C)cc1O,0,1,False,False,True,False,True,False,True
ZINC05861253,Cc1cc(-n2c(C)cc(C(=O)COc3ccc(Br)cc3)c2C)no1,0,1,False,False,True,False,True,False,True
ZINC63699162,O=c1oc2cc(O)ccc2cc1[C@H]1[NH+]=c2ccc([N+](=O)[O-])cc2=[NH+]1,0,2,False,False,True,False,True,False,True
ZINC68602882,C[C@H]([NH3+])/C=N\c1ccc(Cc2ccc(/N=C/[C@H](N)[NH3+])cc2)cc1,0,2,False,False,True,False,True,False,True
ZINC71551858,O=C(c1cccc(-c2[nH]cc[nH+]2)c1)N1CCC(O)(C(=O)[O-])CC1,0,1,False,False,True,False,True,False,True
ZINC95431194,O=C1CCN(CC#Cc2ccc(OC(F)(F)F)cc2)CCN1,0,1,False,False,True,False,True,False,True
ZINC96208024,COC[C@@H]1CN(S(=O)(=O)c2cccc(C)c2)Cc2c[nH+]cn2C1,0,1,False,False,True,False,True,False,True
ZINC97831124,O=C(N[C@H](CO)C1CCCCC1)c1cnc2c(F)cccc2c1[O-],0,1,False,False,True,False,True,False,True
ZINC04002497,C=CCSc1[nH+]cc(/C=N/O)n1Cc1ccccc1,0,1,False,False,True,False,True,False,True
ZINC55418587,CN(C(=O)/C=C/c1cnn(C)c1)[C@@H](c1ccccc1)c1ccccn1,0,1,False,False,True,False,True,False,True
ZINC71912022,N#CCNC(=O)C[N@H+]1CCC[C@@H]1c1nc(-c2ccc(Cl)cc2)c[nH]1,0,1,False,False,True,False,True,False,True
ZINC96327195,COC(OC)c1cc(Br)cc(Br)c1,0,1,False,False,True,False,True,False,True
ZINC97108344,Cc1noc([C@@H]2COCCN2c2ncnc3cc(F)c(F)cc23)n1,0,1,False,False,True,False,True,False,True
ZINC67092512,O=C(Cn1c(=O)cnc2ccccc21)N[C@H]1C[C@@H]1c1cccc(F)c1,0,2,False,False,True,False,True,False,True
ZINC96087799,CCNC(=O)N1C[C@H]2Cc3c(c(-c4ccccc4)nn3C)[C@H]2C1,0,1,False,False,True,False,True,False,True
ZINC96131117,Cn1ccc2cc(CN3C[C@@H]4C[N@H+](C)C[C@]4(C(=O)[O-])C3)ccc21,0,1,False,False,True,False,True,False,True
ZINC58322883,C[N@H+](C/C([O-])=N/c1ccc(-n2cncn2)nc1)Cc1ccccc1,0,1,False,False,True,False,True,False,True
ZINC93085540,C[N@@H+](Cc1cc(C(N)=O)cs1)[C@H]1CCSc2ccc(Br)cc21,0,1,False,False,True,False,True,False,True
ZINC03375416,Cc1csc(N(C(=O)c2nc3nccc(C)n3n2)c2ccccc2)n1,0,1,False,False,True,False,True,False,True
ZINC15923981,C=CCn1c([S-])nnc1-c1cccn(Cc2ccc(Cl)cc2Cl)c1=O,0,1,False,False,True,False,True,False,True
ZINC19624995,N#CC1=C(OCCO)N[C@H](N)C(C#N)=C1C(=O)c1ccccc1,0,1,False,False,True,False,True,False,True
ZINC89582272,Cc1cc(C(=O)CCC(=O)N[C@H](C)[C@@H](O)Cc2ccccc2)c(C)s1,0,1,False,False,True,False,True,False,True
ZINC23107864,Cc1sc2nc(S[C@@H](C(N)=O)c3ccc(F)cc3)nc(N)c2c1C,0,1,False,False,True,False,True,False,True
ZINC95999416,C[C@H](O)c1cn(C2CN(c3ccccc3S(=O)(=O)C(F)(F)F)C2)nn1,0,1,False,False,True,False,True,False,True
ZINC03594625,O=C1N[C@@]2(CCc3ccccc32)C(=O)N1CCOc1ccccc1,0,2,False,False,True,False,True,False,True
ZINC63869790,CNc1ncccc1C[N@H+](CCc1ccccc1)C1CCN(C)CC1,0,1,False,False,True,False,True,False,True
ZINC96206368,Cc1cc(C)cc(C[N@H+]2C[C@@H]3COC[C@]3(CC(=O)N(C)C)C2)c1,0,1,False,False,True,False,True,False,True
ZINC32854335,Oc1ccc(C2=CC[N@H+](C[C@H](O)COCc3ccco3)CC2)cc1,0,1,False,False,True,False,True,False,True
ZINC96251689,Cn1cc(C[N@H+]2C[C@H]3c4ccccc4[C@@H](OCC4CC4)[C@H]3C2)cn1,0,1,False,False,True,False,True,False,True
ZINC00176113,COc1ccc2o/c(=N\c3ccccc3C(N)=O)c(C(N)=O)cc2c1,0,2,False,False,True,False,True,False,True
ZINC40596846,CCCNc1ncnc(Nc2cccc3ccc(C)[nH+]c23)c1[N+](=O)[O-],0,1,False,False,True,False,True,False,True
ZINC64664333,Nc1c(-c2nc(-c3ccccc3Cl)cs2)nnn1-c1cccc(F)c1,0,2,False,False,True,False,True,False,True
ZINC97012279,Cc1ccc(N/C(N)=[NH+]/C[C@@](C)(O)c2ccsc2)cc1C,0,1,False,False,True,False,True,False,True
ZINC93420457,C[C@@H]([C@H](C)S(C)(=O)=O)[N@@H+](C)Cc1ccc(Br)c([N+](=O)[O-])c1,0,1,False,False,True,False,True,False,True
ZINC26467570,S=C1Nc2c(cnn2-c2ccccc2)C2=[NH+]CCCN12,0,1,False,False,True,False,True,False,True
ZINC72458100,COCCCNc1nccc(C2(c3ccccc3Cl)CC[NH2+]CC2)n1,0,1,False,False,True,False,True,False,True
ZINC32092399,Nc1nc2c(s1)[C@H](c1ccc(Cl)c(Cl)c1)CC(O)=N2,0,1,False,False,True,False,True,False,True
ZINC63411475,CCCC1=C2[C@H](/C(C)=C/c3ccccc3)C(C#N)=C(N)O[C@H]2N=N1,0,1,False,False,True,False,True,False,True
ZINC69703269,C#CCN(Cc1[nH+]ccn1CC)S(=O)(=O)c1ccccc1,0,1,False,False,True,False,True,False,True
ZINC97160003,Cc1n[nH]c(C)c1C[NH2+]C[C@H](O)CO[C@H](C)c1ccccc1,0,1,False,False,True,False,True,False,True
ZINC76956910,NC(=O)CCN(Cc1ccccc1)C(=O)c1[nH]ncc1Br,0,1,False,False,True,False,True,False,True
ZINC58245863,COCC/[NH+]=C(/N)NCc1ccc2c(c1)CCC[NH+]2C,0,1,False,False,True,False,True,False,True
ZINC91596153,NS(=O)(=O)c1ccc(CNCc2cc(=O)c3cccc(Cl)c3[nH]2)cc1,0,2,False,False,True,False,True,False,True
ZINC04453515,N#CC1=C(N)SC(=N)[C@@H](C#N)[C@H]1c1ccc2c(c1Cl)OCO2,0,1,False,False,True,False,True,False,True
ZINC00162697,C[C@@H]1O[C@](O)(c2ccc(Cl)cc2)C[N+]12CCCCC2,0,1,False,False,True,False,True,False,True
ZINC64951583,Clc1ccc(C2=C[C@H]([C@H]3NC(c4ccccn4)=NO3)N=N2)cc1,0,1,False,False,True,False,True,False,True
ZINC59506301,Cc1cc(O)c(C(C)C)cc1/N=C/c1cc(Br)c([O-])c(Br)c1,0,2,False,False,True,False,True,False,True
ZINC16249887,Cc1c(Br)cc2c(c1Br)OC[C@@](CO)(Sc1ccccc1)C2=O,0,2,False,False,True,False,True,False,True
ZINC19770718,Oc1c(Cl)cc(Cl)cc1[C@H](C#Cc1ccccc1)N1CCOCC1,0,2,False,False,True,False,True,False,True
ZINC83330728,C#Cc1nn([C@@H]2CCCCO2)c2ccc(O)cc12,0,1,False,False,True,False,True,False,True
ZINC95463572,Fc1ccc([C@@H]2OCC[C@H]2NCc2ncc[nH]2)cc1F,0,1,False,False,True,False,True,False,True
ZINC31584509,O=S(=O)(NCCNc1cnccn1)c1ccc(Br)cc1,0,1,False,False,True,False,True,False,True
ZINC63281744,COCCN(Cc1cc(C)c(C)cc1O)CC(F)(F)F,0,1,False,False,True,False,True,False,True
ZINC59104384,Cc1c(Br)c(/C=[NH+]/C2CCCCC2)c(C)n1-c1ccc(Br)cc1,0,1,False,False,True,False,True,False,True
ZINC76926086,CCc1noc(CS(=O)(=O)c2nc3ccccc3[n-]2)n1,0,1,False,False,True,False,True,False,True
ZINC92253426,COc1ccc2ccccc2c1C[N@H+](C)C[C@@H]1CCC[N@H+](C)C1,0,2,False,False,True,False,True,False,True
ZINC74050998,C[C@H]1CN(S(=O)(=O)Nc2ccc(CC#N)cc2)C[C@H](C)O1,0,1,False,False,True,False,True,False,True
ZINC71951840,C=C(Cl)C[N@H+](Cc1ccc(CC)cc1)C1CC1,0,1,False,False,True,False,True,False,True
ZINC01751973,NC1=[N+](N)Cc2ccccc2C12CCOCC2,0,1,False,False,True,False,True,False,True
ZINC43761610,NC(=O)N/N=C1\CO[C@](CCCCl)(c2ccccc2)C1,0,1,False,False,True,False,True,False,True
ZINC25357550,c1ccc2c(c1)OCC[C@@H]2[NH2+]Cc1ccc(-n2ccnc2)cc1,0,2,False,False,True,False,True,False,True
ZINC93659674,C[N@H+](Cc1cc(F)c(F)cc1F)[C@H]1CC[S@](=O)CC1,0,1,False,False,True,False,True,False,True
ZINC01752388,CCOP(OCC)SSCn1nc2ccc3ccccc3n2c1=O,0,1,False,False,True,False,True,False,True
ZINC91776872,O=C(c1ccc2cc[nH]c2c1)N1C[C@H](O)C[C@H]1c1cc(F)ccc1F,0,2,False,False,True,False,True,False,True
ZINC93442675,COc1cccc(CN(C)[C@H](CCO)c2ccccc2)c1OC(C)C,0,2,False,False,True,False,True,False,True
ZINC73479502,CCOCCCN/C(NC[C@H](Cc1ccccc1)[NH+](C)C)=[NH+]/C,0,1,False,False,True,False,True,False,True
ZINC11847762,Cc1cc(C(=O)Cl)ccc1N1C(=O)[C@@H](C)CS1(=O)=O,0,1,False,False,True,False,True,False,True
ZINC57710992,CCC(O)(CC)CNC(=O)C(=O)Nc1cc(Cl)c(Cl)cc1Cl,0,1,False,False,True,False,True,False,True
ZINC12526545,Cc1cccc([C@H](Nc2ccc(Br)cc2)[P@@](=O)([O-])O)c1,0,2,False,False,True,False,True,False,True
ZINC01614599,Oc1c[n+](-c2cc(Cl)ccc2Cl)no1,0,1,False,False,True,False,True,False,True
ZINC95495497,Nc1ccc(-c2cc(O)cc(F)c2)c[nH+]1,0,1,False,False,True,False,True,False,True
ZINC20661899,Cn1ncc2c(NNC(=O)c3cc(O)cc(O)c3)ncnc21,0,1,False,False,True,False,True,False,True
ZINC02519717,Nc1ccc2c(c1)[C@@H](C(Cl)(Cl)Cl)O[C@H](C(Cl)(Cl)Cl)O2,0,1,False,False,True,False,True,False,True
ZINC05581095,N#Cc1c2c(c(=S)n(-c3ccc(Cl)cc3)c1N)CCCC2,0,1,False,False,True,False,True,False,True
ZINC89223858,Nc1ccc(Oc2ncnc3[nH]ccc23)cc1,0,1,False,False,True,False,True,False,True
ZINC50987870,C#CCN1C(=[NH2+])[C@@H](c2ccc(Br)cc2)[NH+]=C1C,0,1,False,False,True,False,True,False,True
ZINC64541657,O=C1[NH+]=c2ccccc2=[NH+][C@H]1Nc1ccccc1,0,2,False,False,True,False,True,False,True
ZINC72202198,Nc1cc([C@@H]2CCC[NH2+]2)cc2c1OCCC2,0,1,False,False,True,False,True,False,True
ZINC27938876,Cn1c[nH+]c(S(=O)(=O)[N-]C(c2ccccc2)c2ccccc2)c1Cl,0,2,False,False,True,False,True,False,True
ZINC14984572,N#Cc1ccc2[nH]nc(C=O)c2c1,0,1,False,False,True,False,True,False,True
ZINC58519733,Cc1cc(C)c(CCS)c(C)c1,0,1,False,False,True,False,True,False,True
ZINC68575691,c1ccc2c(c1)C[NH2+]C[C@H]2n1cccn1,0,1,False,False,True,False,True,False,True
ZINC64670721,NC1=[NH+]N=C[C@H]1[C@H]1NN[C@@H](c2ccccc2)O1,0,1,False,False,True,False,True,False,True
ZINC01027896,O=C1NC(=O)c2ccc3c4c(ccc1c24)C(=O)NC3=O,0,2,False,False,True,False,True,False,True
ZINC13534224,Cc1cc2cc3c(cc2[nH]c1=S)CCC3,0,1,False,False,True,False,True,False,True
ZINC00363259,NNc1nc(NN)nc(N(c2ccccc2)c2ccccc2)n1,0,2,False,False,True,False,True,False,True
ZINC40448122,NC(=[NH2+])c1cc(O)cc(Cl)c1,0,1,False,False,True,False,True,False,True
ZINC21951854,O=C([O-])C1=Cc2ccc(O)c(O)c2OC1,0,1,False,False,True,False,True,False,True
ZINC96369954,COc1cccc(-c2cc(C(=O)N3Cc4cncnc4C3)n(C)n2)c1,0,1,False,False,True,False,True,False,True
ZINC91486762,CC(C)(C)C(=O)N[C@H]1CCCc2c1cnn2-c1cc(F)cc(F)c1,0,1,False,False,True,False,True,False,True
ZINC96206657,O=C(C[C@@H]1C[C@H]2C[N@H+](Cc3ccccc3)C[C@H]2O1)NCc1cccs1,0,1,False,False,True,False,True,False,True
ZINC20642168,CCc1ccc2c(c1)[C@@H]1C[C@](C)(O2)N(CCCOC)C(=S)N1,0,1,False,False,True,False,True,False,True
ZINC77322728,COC[C@H](NC(=O)c1oc2c(C)c(C)ccc2c1C)c1ccnn1C,0,1,False,False,True,False,True,False,True
ZINC88523159,CCOc1ccc(C[N@@H+]2CCC[C@@H]2c2cccc(N(C)C)c2)nc1,0,1,False,False,True,False,True,False,True
ZINC72425205,COc1cc(C)c(-c2[nH+]ccn2[C@@H]2CCCOC2)cc1C(C)C,0,1,False,False,True,False,True,False,True
ZINC00405995,COc1ccc([C@@H]2[NH2+][C@H](C(=O)[O-])CS2)cc1O,0,1,False,False,True,False,True,False,True
ZINC07504358,C=CCNc1nnc(S[C@@H](C)c2nnc(-c3ccc(C)cc3)o2)s1,0,1,False,False,True,False,True,False,True
ZINC03898662,CC(C)(C)NC(=O)c1ccc2c3c(onc13)-c1ccccc1C2=O,0,2,False,False,True,False,True,False,True
ZINC95971708,[NH3+]Cc1ccc(C(=O)N2CCn3c(nnc3-c3ccccc3)C2)o1,0,1,False,False,True,False,True,False,True
ZINC39119713,Nc1c(O)ccc2ccncc12,0,1,False,False,True,False,True,False,True
ZINC61597783,O=C(NCCN1CCCS1(=O)=O)c1sc2cc(Cl)cc(Cl)c2c1Cl,0,1,False,False,True,False,True,False,True
ZINC02572040,C=Cc1ccc(COC(C(F)(F)F)C(F)(F)F)cc1,0,1,False,False,True,False,True,False,True
ZINC97144643,CC#CCn1ccc2cc(OC)c(F)cc2c1=O,0,1,False,False,True,False,True,False,True
ZINC72787789,O=C([C@H]1C[C@H]2CC[C@@H]1O2)N1CCC(Nc2ccccc2Cl)CC1,0,1,False,False,True,False,True,False,True
ZINC38654504,CCCCc1ccc(N2C=C(C#N)S(=O)(=O)c3ccc(F)cc32)cc1,0,2,False,False,True,False,True,False,True
ZINC97155697,CCO[C@@H](C)c1ccc(-c2ccc(NC3CC3)n[nH+]2)cc1,0,1,False,False,True,False,True,False,True
ZINC92850776,CCN(CC)c1ncc(CN[C@@H](CC(F)(F)F)c2ccc(F)cc2)s1,0,1,False,False,True,False,True,False,True
ZINC06524609,O=C1Nc2cc(O)c(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,0,1,False,False,True,False,True,False,True
ZINC02299467,CC1=C(C)[C@@H](OCCCl)N(c2cc(O)c(Cl)cc2F)C1=O,0,1,False,False,True,False,True,False,True
ZINC04132952,O=C(NNC1=C(C(=O)C(F)(F)F)CCCC1)c1ccccc1Cl,0,1,False,False,True,False,True,False,True
ZINC12660135,CC[C@@H](C)[C@@H]1NC(=O)/C(=C\c2ccccc2F)NC1=O,0,1,False,False,True,False,True,False,True
ZINC92829425,COCCOCCCCNc1cc(Br)cc(F)c1C(N)=O,0,1,False,False,True,False,True,False,True
ZINC45221483,C#CC[C@@H]1C[N@H+]2CC[C@@H]1[C@H](c1ccccc1)C2,0,1,False,False,True,False,True,False,True
ZINC06792740,Cc1cc(C)c2c(c1)-c1cc(C)nn1[C@H](c1cc(Br)ccc1O)N2,0,2,False,False,True,False,True,False,True
ZINC00049001,Cc1ccccc1Nc1nc2nonc2n2nnnc12,0,1,False,False,True,False,True,False,True
ZINC76895218,Cc1cccn2cc(C[NH2+]Cc3cc(F)ccc3F)nc12,0,1,False,False,True,False,True,False,True
ZINC12377529,CC(=O)[C@H]1[C@H](c2ccc(Br)cc2)NC(=O)N[C@@]1(O)C(F)(F)F,0,1,False,False,True,False,True,False,True
ZINC39574239,CC(C)C1=C[C@H](C(=O)N/N=C/c2ccc(Cl)cc2Cl)N=N1,0,1,False,False,True,False,True,False,True
ZINC12364207,O=[N+]([O-])/C=C\c1cccn1-c1ccc2ccccc2c1,0,2,False,False,True,False,True,False,True
ZINC33821782,COC1(OC)N=C(N)[C@]2(C#N)[C@@]1(C#N)[C@]21C(=O)N(C)c2ccccc21,0,1,False,False,True,False,True,False,True
ZINC05556951,O=C1c2oc3ccccc3c(=O)c2[C@@H](c2ccccc2F)N1CCO,0,2,False,False,True,False,True,False,True
ZINC58035699,C=CC[NH+]1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0,2,False,False,True,False,True,False,True
ZINC77249434,Cc1ccc(CN(C(=O)CSc2ccc(O)cc2)C2CC2)o1,0,1,False,False,True,False,True,False,True
ZINC00092185,COc1cc(N/C(O)=[NH+]/C2(c3ccccc3)CC2)c(OC)cc1Cl,0,2,False,False,True,False,True,False,True
ZINC13126770,Oc1c(C2=[NH+]CCNC(C(F)(F)F)=C2)ccc2ccccc12,0,2,False,False,True,False,True,False,True
ZINC49581315,Cc1ccc2c(c1)c(C1=NC(=S)N=C1[O-])c(O)n2C,0,1,False,False,True,False,True,False,True
ZINC91914808,Cc1ccc(S(N)(=O)=O)cc1C(=O)N1C[C@@H](C[NH+](C)C)[C@@H](CO)C1,0,1,False,False,True,False,True,False,True
ZINC96149742,Nc1ncnc2[nH]nc(/C=C/c3ccc(C(F)(F)F)cc3)c12,0,1,False,False,True,False,True,False,True
ZINC96350847,Cc1nc2ccccn2c1C(=O)NCC#Cc1ccccc1N(C)C,0,1,False,False,True,False,True,False,True
ZINC01243802,O=c1c(/C(O)=[NH+]/C2CC2)c([O-])n2c3c(cccc13)CC2,0,1,False,False,True,False,True,False,True
ZINC95728429,O[C@@H](CCC1OCCCO1)c1cccc(Cl)c1,0,1,False,False,True,False,True,False,True
ZINC97758857,CC(C)(C)Oc1ccc(C/C(N)=C/[O-])cc1,0,1,False,False,True,False,True,False,True
ZINC35183162,N#Cc1sc(N)[n+](-c2ccc3ccccc3c2)c1N,0,2,False,False,True,False,True,False,True
ZINC57218752,Cc1cc2cn[nH]c2c2c1NC(=O)C2=O,0,1,False,False,True,False,True,False,True
ZINC00082189,Cc1csc2ncnc(Sc3ccccc3N)c12,0,1,False,False,True,False,True,False,True
ZINC05602963,[NH2+]=C1CCCN1c1c(Cl)cccc1Cl,0,1,False,False,True,False,True,False,True
ZINC65341475,COc1ccc(F)cc1-c1ccc([O-])c(C#N)c1,0,2,False,False,True,False,True,False,True
ZINC05600997,C(#Cc1ccccc1)/C=N/n1nnc(-c2ccccc2)n1,0,2,False,False,True,False,True,False,True
ZINC67173806,Nc1nc(-c2cc(Oc3ccccc3)ccn2)ns1,0,1,False,False,True,False,True,False,True
ZINC27893961,C[NH2+]C[C@@H]1CCCc2cc(O)c(O)cc21,0,1,False,False,True,False,True,False,True
ZINC57331424,CCCc1cc(NN)n/c(=N\c2ccc(F)cc2)[n-]1,0,1,False,False,True,False,True,False,True
ZINC39982855,Cc1cccc(NC(=O)[C@@H]2SC3=NC(=O)C(C(=O)[O-])=CC3=C2[NH3+])c1C,0,1,False,False,True,False,True,False,True
ZINC97654042,Cc1[nH+]cn(Cc2nc(COc3cccc(F)c3)nn2CCO)c1C,0,1,False,False,True,False,True,False,True
