mol_id,smiles,unbrch_alkane,benzene,train,A,B,A&~B,~A&B,A&B,~(A&B)
ZINC12421460,C#C[C@@](C)(CC)OC[C@H](O)C[N@@H+]1CCc2ccccc2C1,0,1,False,False,True,False,True,False,True
ZINC95935158,O=C=Nc1ccc(C(F)(F)Cl)cc1Cl,0,1,False,False,True,False,True,False,True
ZINC72200231,N[C@H](C[NH3+])c1cccc([S-])c1O,0,1,False,False,True,False,True,False,True
ZINC24085543,N#CCC[C@@H](C#N)CN1c2cccc3cccc(c23)S1(=O)=O,0,2,False,False,True,False,True,False,True
ZINC00417118,Oc1ccc(-c2[nH+]c3ccc(Cl)cn3c2NC2CCCC2)cc1,0,1,False,False,True,False,True,False,True
ZINC95721158,CC(C)(C)Oc1cccc([N-]S(C)(=O)=O)c1OC1CC1,0,1,False,False,True,False,True,False,True
ZINC84971616,Cc1c[nH]c(=O)n1-c1cccc(NC(=O)/C=C/SCc2ccco2)c1,0,1,False,False,True,False,True,False,True
ZINC08777716,C[C@@H]([NH2+][C@H](C)c1ccccc1Br)c1nc(N)nc(N(C)C)n1,0,1,False,False,True,False,True,False,True
ZINC72202449,COc1c(F)cc([C@H]2CCC[NH2+]2)cc1Cl,0,1,False,False,True,False,True,False,True
ZINC55074596,CCN(C/C=C/c1ccccc1)C(=O)c1cn[nH]c1-n1cnnn1,0,1,False,False,True,False,True,False,True
ZINC01452056,CCn1c(COc2ccc(Cl)c3cccnc23)nnc1SC(F)F,0,1,False,False,True,False,True,False,True
ZINC78542624,Cc1cc([C@H](C)[NH2+]Cc2ccc(-n3ccnc3)cc2)c(C)s1,0,1,False,False,True,False,True,False,True
ZINC71405003,O=c1oc2cc(O)ccc2c(-c2ccccc2)c1C1=CC=CCC1=S,0,2,False,False,True,False,True,False,True
ZINC71847260,N/C(=[NH+]/C[C@H](O)c1cccc(F)c1)N1CCN(c2nccs2)CC1,0,1,False,False,True,False,True,False,True
ZINC89853760,O=C(NC[C@]1(CCO)CCOC1)c1cc(N2CCCC2=O)ccc1Cl,0,1,False,False,True,False,True,False,True
ZINC93137222,COCC[N@H+](Cc1cc(OC)cc2c1O[C@@H](C)C2)[C@@H](C)C(N)=O,0,1,False,False,True,False,True,False,True
ZINC63835547,C=CCN1C=C(C[NH2+]C[C@@H]2C=c3ccc(F)cc3=[NH+]C2=O)[C@@H](C)N1,0,1,False,False,True,False,True,False,True
ZINC11691662,O=C1Nc2ccc3c4c(ccc1c24)C(=O)N(O)C3=O,0,2,False,False,True,False,True,False,True
ZINC09915846,C[C@@]1(CO)O[C@@](C)(Oc2ccccc2CO)[C@](C)(O)[C@](C)(O)[C@]1(C)O,0,1,False,False,True,False,True,False,True
ZINC04389905,Cc1oc2c(F)c(F)c(F)c(F)c2c1/C(N)=N/O,0,1,False,False,True,False,True,False,True
ZINC49625208,NC(=O)[C@@H]1C(=[NH2+])N(O)c2cc([NH+]3CCCCCC3)c(F)cc2[N+]1=O,0,1,False,False,True,False,True,False,True
ZINC04603897,C#CCN1C(=O)S/C(=C/c2cc3c(cc2Cl)OCO3)C1=O,0,1,False,False,True,False,True,False,True
ZINC01682887,CC[NH+](CC)CCOC(=O)c1c(C(=O)[O-])cccc1[N+](=O)[O-],0,1,False,False,True,False,True,False,True
ZINC83236529,Cc1cc(Br)c2oc(N)c([C@H]3[NH2+][C@H](C(=O)[O-])C(C)(C)S3)c(=O)c2c1,0,1,False,False,True,False,True,False,True
ZINC22061644,C/C=C1\C[N@@H+]2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,0,1,False,False,True,False,True,False,True
ZINC39118873,CC(C)[C@H](O)[C@@H]1Sc2ccccc2N1C,0,1,False,False,True,False,True,False,True
ZINC97727336,Cc1cc(C)cc(OCCN(C)CCC[NH+]2CCOCC2)c1,0,1,False,False,True,False,True,False,True
ZINC90425840,C[S@](=O)c1ccc(CNC(=O)C2=Cc3cc(F)ccc3OC2)cc1,0,2,False,False,True,False,True,False,True
ZINC31168686,C[C@@H]1C[C@H](O)[C@@H](/C=C/C=C/c2cc3c(Cl)c(O)cc(O)c3c(=O)o2)O1,0,1,False,False,True,False,True,False,True
ZINC42755853,O=c1c2ccccc2cnn1C[C@H](O)COCc1cccs1,0,1,False,False,True,False,True,False,True
ZINC72193359,N#Cc1cc(Br)cc(C2CC2)c1,0,1,False,False,True,False,True,False,True
ZINC16247647,N=C1NC(=O)/C(=C/c2ccc(OS(=O)(=O)c3ccccc3)c(Br)c2)S1,0,2,False,False,True,False,True,False,True
ZINC08384070,Cc1cc(C)cc(C#C/C=C/c2ccc3ccccc3c2)c1,0,3,False,False,True,False,True,False,True
ZINC01627184,Cc1c(C)c(F)c(C)c([N+](=O)[O-])c1C,0,1,False,False,True,False,True,False,True
ZINC13012996,Cn1cnnc1SCC(=O)/C(C#N)=C1\Nc2cc(Cl)ccc2S1,0,1,False,False,True,False,True,False,True
ZINC13234490,Cc1ccnc(N(C(=S)Nc2ccccc2)C2=NCC(C)(C)S2)c1,0,1,False,False,True,False,True,False,True
ZINC77024582,C[NH+](C)CCOc1ccc(-c2ccc(N)cc2)c2c(N)noc12,0,2,False,False,True,False,True,False,True
ZINC93512345,C=CC[N@@H+](CCO)Cc1cc(-c2ccccc2)cs1,0,1,False,False,True,False,True,False,True
ZINC09184477,Cc1c(C)n(CCCO)c2ncn3nc(Cc4ccccc4)nc3c12,0,1,False,False,True,False,True,False,True
ZINC89511322,COC(=O)c1[nH]c(C)c(C(=O)N[C@H]2c3ccccc3C[C@H]2O)c1C,0,1,False,False,True,False,True,False,True
ZINC71749384,C[C@H]1OCc2c1nc(N)c(C#N)c2-c1cccc2c1OC(F)(F)O2,0,1,False,False,True,False,True,False,True
ZINC73985006,C#Cc1cccc(NCc2nc(-c3cccc(Cl)c3)no2)c1,0,2,False,False,True,False,True,False,True
ZINC40802694,COC[C@@H](C)/N=C1\N/C(=[NH+]\[C@H](C)COC)c2ccccc21,0,1,False,False,True,False,True,False,True
ZINC55151423,O=C(Nc1cccc2c1OCCO2)[C@H]1[C@@H]2C=C[C@@H](C2)[C@@H]1C(=O)[O-],0,1,False,False,True,False,True,False,True
ZINC89490762,C#C[C@@H](OC(=O)[C@@H]1CSCN1C(=O)c1ccc(Cl)cc1)C1CC1,0,1,False,False,True,False,True,False,True
ZINC70453566,C#CC[C@]12O[C@@H]3[C@H](O)[C@H]4C[C@@H]3[C@H]1[C@@H]4C(=O)N2c1ccc(C)cc1C,0,1,False,False,True,False,True,False,True
ZINC01667557,c1cc(CSC2=NCCN2)c2cccc(CSC3=NCCN3)c2c1,0,2,False,False,True,False,True,False,True
ZINC90107201,Nc1ccc2c(N3CCC(=Cc4ccccc4)CC3)ncnc2n1,0,1,False,False,True,False,True,False,True
ZINC84606458,O=S(=O)(/C=C/c1ccc(Cl)cc1)[N-]c1cc(-n2cccc2)ccc1F,0,2,False,False,True,False,True,False,True
ZINC77356226,O=C([O-])c1cc(-c2[nH+]ccn2CCc2noc(C3CC3)n2)ccc1O,0,1,False,False,True,False,True,False,True
ZINC08816471,C1=C[C@@H]2C[C@H]1C[C@]21CO[C@H](c2ccc3oc4ccccc4c3c2)OC1,0,2,False,False,True,False,True,False,True
ZINC33717425,CC(C)(C)C1=[N+]2CCO[C@]23CCCC[C@H]3[C@@H](c2ccccc2)C1,0,1,False,False,True,False,True,False,True
ZINC13571727,CCN(CC)c1ccc(N2/C(=N/C(C)=O)S[C@H]3CS(=O)(=O)C[C@@H]32)cc1,0,1,False,False,True,False,True,False,True
ZINC37176512,Fc1cc(F)c2c(c1)CCCN2Cc1nnsc1Cl,0,1,False,False,True,False,True,False,True
ZINC05447407,O[C@H](c1ccc(/C=N/Nc2nc3ccccc3s2)o1)C(Cl)(Cl)Cl,0,1,False,False,True,False,True,False,True
ZINC41499039,COC(=O)[C@@H](C)Oc1ccc2c(c1C)O/C(=C\c1sccc1C)C2=O,0,1,False,False,True,False,True,False,True
ZINC00335936,CSc1nnc2c(n1)O[C@@H](c1ccc(C)o1)Nc1ccccc1-2,0,1,False,False,True,False,True,False,True
ZINC71614739,OCc1c(F)c(F)c(Cl)c(F)c1F,0,1,False,False,True,False,True,False,True
ZINC01438359,N#C/C(=C/C(Br)=C/c1ccccc1)C(N)=S,0,1,False,False,True,False,True,False,True
ZINC71782469,CCOC#C[C@](O)(/C=C/Cl)c1ccc(F)cc1,0,1,False,False,True,False,True,False,True
ZINC35587170,CSc1cccc(-[n+]2c(-c3ccc(Cl)cc3)csc2N)c1,0,2,False,False,True,False,True,False,True
ZINC33655183,[NH3+][C@@H]1C[C@H](C(=O)c2ccc(N=C=S)cc2)OC1=O,0,1,False,False,True,False,True,False,True
ZINC76063025,O[C@@H](CCNc1ncnc2cc(F)c(F)cc12)C(F)(F)F,0,1,False,False,True,False,True,False,True
ZINC90702549,O=S(=O)(Cc1ccccc1)N1CCCSC[C@H]1CN1CCOCC1,0,1,False,False,True,False,True,False,True
ZINC97045532,CC[C@@H](c1ccccc1)c1nnc(NCc2cscn2)o1,0,1,False,False,True,False,True,False,True
ZINC78527795,CCc1ccc(/C([O-])=N/S(=O)(=O)c2cccc3c[nH+]ccc23)o1,0,1,False,False,True,False,True,False,True
ZINC08836549,Cc1ccc2c(C)[nH]/c(=[NH+]\c3ncc4c(n3)CCCC4=O)nc2c1,0,1,False,False,True,False,True,False,True
ZINC95958369,Fc1ccc([C@H](Nc2ccc3nccnc3n2)C2CCC2)cc1,0,1,False,False,True,False,True,False,True
ZINC65519782,Cc1[nH+]n(C)c(N(C)C)c1CNC1(c2ccccc2)CCC1,0,1,False,False,True,False,True,False,True
ZINC05194970,CCO/N=C1\C[C@@H](C)Cc2nnc(-c3ccc(C)cc3)cc21,0,1,False,False,True,False,True,False,True
ZINC65231576,Cc1cccc([NH+]2CCN(C(=O)c3cn4c(n3)COCC4)CC2)c1C,0,1,False,False,True,False,True,False,True
ZINC64979504,COc1cc(-c2ccno2)ccc1S(=O)(=O)Nc1cc(F)ccc1F,0,2,False,False,True,False,True,False,True
ZINC04975197,C[N@@H+]1CCc2c(sc3c2C(O)=N[C@H](c2ccc(O)cc2)N3)C1,0,1,False,False,True,False,True,False,True
ZINC66860651,C=CCN(CC=C)C(=O)CO/N=C(\N)Cc1cccc(Br)c1,0,1,False,False,True,False,True,False,True
ZINC07384506,O=c1c2c3c(sc2ncn1CCOc1ccccc1F)CCC3,0,1,False,False,True,False,True,False,True
ZINC14984126,COc1cc(Br)c2c(Br)n[nH]c2c1,0,1,False,False,True,False,True,False,True
ZINC06473418,O/N=C1/CCc2ccc3c4c(ccc1c24)CC3,0,2,False,False,True,False,True,False,True
ZINC91656958,OCC#Cc1ccc(-c2cn(C[C@H]3CCc4ccccc4O3)nn2)s1,0,1,False,False,True,False,True,False,True
ZINC02277262,COC(C#CC(C)(C)[N+](C)(C)C)(c1ccccc1)c1ccccc1,0,2,False,False,True,False,True,False,True
ZINC20437042,Brc1ccc(CSC#C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1,0,1,False,False,True,False,True,False,True
ZINC55253431,COc1cc(CN[C@@H](C)Cc2cc[nH+]cc2)ccc1OCC=C(C)C,0,1,False,False,True,False,True,False,True
ZINC00052186,N#C[C@@H]1C(=[NH2+])C(C#N)(C#N)[C@H](c2cccc(F)c2)[C@@H]2CCCC=C12,0,1,False,False,True,False,True,False,True
ZINC13126770,Oc1c(C2=[NH+]CCNC(C(F)(F)F)=C2)ccc2ccccc12,0,2,False,False,True,False,True,False,True
ZINC70462520,NC(=O)c1cc(N)c(Sc2ncn[nH]2)c(Cl)c1,0,1,False,False,True,False,True,False,True
ZINC06096031,C1=C(c2ccccc2)CC[N@@H+](C2CC2)C1,0,1,False,False,True,False,True,False,True
ZINC59165068,CC(C)(C)c1cc(/C=N/n2c(=O)[nH][nH]c2=O)cc(C(C)(C)C)c1O,0,1,False,False,True,False,True,False,True
ZINC03359395,Cc1cc(C)c(OCC(=O)N[C@@H]2CCC[C@H](C)[C@@H]2C)c(C)c1,0,1,False,False,True,False,True,False,True
ZINC90072127,Cc1nnc(C[S@](=O)Cc2cccc(Br)c2C)o1,0,1,False,False,True,False,True,False,True
ZINC16957926,Nn1c([S-])nnc1NNC(=O)C(=O)Nc1cc(Cl)c(Cl)cc1Cl,0,1,False,False,True,False,True,False,True
ZINC06056800,CN1N=C([NH-])/C(=N\Nc2ccc(Br)cc2)C1=[NH2+],0,1,False,False,True,False,True,False,True
ZINC52558612,C[C@H](NC(=O)c1ccoc1)C(=O)N[C@@H](C)c1ccc(C(F)(F)F)cc1,0,1,False,False,True,False,True,False,True
ZINC95428873,C[NH+](C)CCc1ccc(NCC(C)(C)CCC#N)cc1,0,1,False,False,True,False,True,False,True
ZINC97599403,CC#CCN1C(=O)N[C@](C)(c2ccc(CCC)cc2)C1=O,0,1,False,False,True,False,True,False,True
ZINC59397193,O=C1/C(=C\N2CCCCC2)SC(=S)N1c1ccccc1C(F)(F)F,0,1,False,False,True,False,True,False,True
ZINC71783965,O[C@@]1(c2ccc(F)cc2)CSC2=[NH+]CCCN21,0,1,False,False,True,False,True,False,True
ZINC95868276,N#CCC1=C2C=CC(OCc3ccccc3)=C[C@H]2N=C1,0,1,False,False,True,False,True,False,True
ZINC39098492,C[NH2+][C@H]1Cc2cc(O)c(O)cc2N(C)C1=O,0,1,False,False,True,False,True,False,True
ZINC71661566,Clc1ccc([C@@H]2CN(CCCn3cnnn3)CCO2)cc1Cl,0,1,False,False,True,False,True,False,True
ZINC88757720,CCCOc1cccc(CN[C@H]2CCCn3nc(CC)nc32)c1,0,1,False,False,True,False,True,False,True
ZINC04559500,O=C(OCC#CCSc1nnc(-c2ccncc2)o1)c1ccccc1,0,1,False,False,True,False,True,False,True
ZINC00988339,COc1nc2c(Cl)ccc(N)c2s1,0,1,False,False,True,False,True,False,True
ZINC95399084,O=S(=O)(N[C@H]1C[C@H]1c1cccc(C(F)(F)F)c1)c1cnc[nH]1,0,1,False,False,True,False,True,False,True
ZINC20636171,CC(C)c1nn2c(N)c(C#N)nnc2c1-c1ccc(F)cc1,0,1,False,False,True,False,True,False,True
ZINC71498803,COc1ccccc1-n1cc(Cn2ccnc2-c2[nH]cnc2C)cn1,0,1,False,False,True,False,True,False,True
ZINC05297465,O=C(N/N=C/c1ccc(O)cc1O)c1cc[nH]n1,0,1,False,False,True,False,True,False,True
ZINC06659573,O=C1C[C@H](n2nnn(-c3ccc(O)cc3)c2=S)[C@H]2CO[C@@H]1O2,0,1,False,False,True,False,True,False,True
ZINC20428750,O=C(c1cc(Br)c([O-])c(Br)c1)N1N=C(C(F)F)C[C@]1(O)C(F)F,0,1,False,False,True,False,True,False,True
ZINC77257242,COCc1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,0,2,False,False,True,False,True,False,True
ZINC04323237,Cc1c(C)c(C)c(C#CCO[C@@H]2CCCCO2)c(C)c1C,0,1,False,False,True,False,True,False,True
ZINC73294556,C#CC[C@H](OC(=O)/C=C/c1ccccc1OC(F)F)c1ccccn1,0,1,False,False,True,False,True,False,True
ZINC39949866,COc1c([C@H]2C=CN=[NH+]2)c(O)c(OC)c2occc12,0,1,False,False,True,False,True,False,True
ZINC69538353,CS(=O)(=O)CCNc1ccc2nnc(-c3ccccc3)n2n1,0,1,False,False,True,False,True,False,True
ZINC89195193,CCn1cnc2c(N=C=S)cccc21,0,1,False,False,True,False,True,False,True
ZINC95431194,O=C1CCN(CC#Cc2ccc(OC(F)(F)F)cc2)CCN1,0,1,False,False,True,False,True,False,True
ZINC02519717,Nc1ccc2c(c1)[C@@H](C(Cl)(Cl)Cl)O[C@H](C(Cl)(Cl)Cl)O2,0,1,False,False,True,False,True,False,True
ZINC40395857,NC(=S)Nn1ccc2c(nnc3c(-c4ccc(Cl)cc4)cnn32)c1=O,0,1,False,False,True,False,True,False,True
ZINC63848645,NC1=[NH+][C@H]2N=NC=C2C(NCc2cccc(F)c2F)=N1,0,1,False,False,True,False,True,False,True
ZINC03206450,CNc1ccccc1C(C)(C)c1cn(-c2ccc([N+](=O)[O-])cc2)nn1,0,2,False,False,True,False,True,False,True
ZINC72473110,C[NH+](C)C[C@@]1(O)CCCN(c2cc[nH+]c3cc(Cl)ccc23)C1,0,1,False,False,True,False,True,False,True
ZINC00048904,N#CC1=C(N)OC2=C(C(=O)CCC2)[C@]12C(=O)Nc1ccccc12,0,1,False,False,True,False,True,False,True
ZINC19168854,Cn1c([O-])c([C@](C)(NN)Nc2ccccc2)c(=O)c2ccccc21,0,2,False,False,True,False,True,False,True
ZINC71479701,NC(=O)c1cncc(-c2cc(O)cc(CC[C@H]3CCCC[NH2+]3)c2)c1,0,1,False,False,True,False,True,False,True
ZINC65386761,C[C@H]([C@H]1C=c2ccccc2=[NH+]1)N(C)C(=O)C1=CNN2CC=[N+](C)[C@H]12,0,1,False,False,True,False,True,False,True
ZINC00728553,O=C1SC(c2ccccc2)=C/C1=C\Nc1ccccc1Cl,0,2,False,False,True,False,True,False,True
ZINC02072468,Oc1c(/C=C/C=C/C=N/c2ccccc2)sc(=S)n1-c1ccccc1,0,2,False,False,True,False,True,False,True
ZINC33883368,C#Cc1ccc([C@]23OC[C@](CC(C)(C)C)(CO2)CO3)cc1,0,1,False,False,True,False,True,False,True
ZINC16991123,CC[C@H](C)CNC(=O)[C@@H](C)Sc1ccc(N)cc1,0,1,False,False,True,False,True,False,True
ZINC04108819,O=C1c2ccccc2[C@H]2SC[C@H](O)c3ccsc3CN12,0,1,False,False,True,False,True,False,True
ZINC57923063,CC[C@H]1CNc2cc(C)c(C)cc2N1,0,1,False,False,True,False,True,False,True
ZINC20585648,Cc1ccc(Nc2cc[nH+]cc2N)cc1F,0,1,False,False,True,False,True,False,True
ZINC22034951,NC[C@]1(O)[C@H]2CN3CC[N@H+](C2)C[C@@]1(c1ccccc1)C3,0,1,False,False,True,False,True,False,True
ZINC95626575,Brc1ccc(C2=N[C@H]3C=CC=CC3=N2)cc1,0,1,False,False,True,False,True,False,True
ZINC73661037,O=C([O-])Cn1c(=O)n(Cc2ccc(F)c(Cl)c2)c(=O)c2sccc21,0,1,False,False,True,False,True,False,True
ZINC91872728,Cn1cc[nH+]c1-c1cn([C@@H](c2ccccc2)c2nnc(N)s2)nn1,0,1,False,False,True,False,True,False,True
ZINC63782759,O=C(CSCc1ccccc1)N(CC1=CC=C[C@H]2N=CC=C12)C1CC1,0,1,False,False,True,False,True,False,True
ZINC03132832,Brc1ccc2ccc3ccc(Br)c4ccc1c2c34,0,4,False,False,True,False,True,False,True
ZINC08581129,Nc1ccc(/N=N\c2ccccc2)c2ccccc12,0,3,False,False,True,False,True,False,True
ZINC16194693,COc1cc(/C=C/c2nc([O-])[nH]c(=O)c2[N+](=O)[O-])c(Br)c(Br)c1O,0,1,False,False,True,False,True,False,True
ZINC85236163,COC(C)(C)c1noc(C[C@H]2c3ccccc3C=CN2C(C)=O)n1,0,1,False,False,True,False,True,False,True
ZINC67852165,Cc1ccc(-c2nc(C[NH2+][C@H](C)CCO)[nH]c2-c2ccccn2)cc1,0,1,False,False,True,False,True,False,True
ZINC96352358,CNC(=O)c1ccccc1C#CCNS(=O)(=O)c1ccc(Br)s1,0,1,False,False,True,False,True,False,True
ZINC65407315,Cc1ccc(O)c(C[N@@H+](C)CC2=C[C@H](c3cccs3)N=N2)c1,0,1,False,False,True,False,True,False,True
ZINC72670313,COc1ccc2cc(C[NH2+]C[C@@H](c3ccco3)N(C)C)ccc2c1,0,2,False,False,True,False,True,False,True
ZINC51829492,NC(=O)c1cccc(OC(=O)CCNC(=O)c2cccs2)c1,0,1,False,False,True,False,True,False,True
ZINC89797632,NC(=O)c1n[nH]c2ccc(NC(=O)[C@@H]3CCC[C@@H](C(F)(F)F)C3)cc12,0,1,False,False,True,False,True,False,True
ZINC36569714,CSc1nnc(/N=C(\[O-])C2=C(c3ccccc3)SCCO2)s1,0,1,False,False,True,False,True,False,True
ZINC71283246,O=c1[nH]n(C2CCCC2)c2c1[C@@H](c1ccc(F)c(F)c1F)CC(O)=N2,0,1,False,False,True,False,True,False,True
ZINC66239281,Cc1nnc(SC[C@@H](O)COc2cc(C)c(Cl)cc2C(C)C)s1,0,1,False,False,True,False,True,False,True
ZINC59116055,Nc1ccc2c(c1)[nH+]c(-c1ccc3nc[nH]c3c1)n2CCO,0,2,False,False,True,False,True,False,True
ZINC93006074,COCCN(CCO)Cc1cn(-c2ccc(Br)cc2)nc1C(C)C,0,1,False,False,True,False,True,False,True
ZINC73389044,CN(Cc1ccc(N(C)C)cc1)CN1CCSC1=O,0,1,False,False,True,False,True,False,True
ZINC40110717,O=C(Nc1ncc(Cc2ccc(F)c(F)c2F)s1)c1ccsc1,0,1,False,False,True,False,True,False,True
ZINC38819566,O[C@@H]1C[C@H]2[C@H](C[C@@H](O)[C@@H]2CC[C@@H](O)CCc2ccccc2)O1,0,1,False,False,True,False,True,False,True
ZINC04686933,CCOC1(OCC)[NH+]=C(N)[C@@]2(C#N)[C@@H](c3cccc(Cl)c3Cl)[C@@]12C#N,0,1,False,False,True,False,True,False,True
ZINC58328741,O=S(=O)(Cc1ccc(Br)cc1F)Oc1ccc(F)c(F)c1,0,2,False,False,True,False,True,False,True
ZINC96401842,C(=C\c1ccc2ccccc2n1)\c1csc(-c2ccsc2)n1,0,1,False,False,True,False,True,False,True
ZINC04043695,Cc1ccc([C@@]2(CC[NH3+])CCO[C@@H](C(C)C)C2)cc1,0,1,False,False,True,False,True,False,True
ZINC40661759,CCN(CCO)c1ncnc(N(CC)c2cccc(C)c2)c1N,0,1,False,False,True,False,True,False,True
ZINC96990376,CC(C)OC[C@H](O)C[N@H+](C)[C@@H](C)c1ccc(S(N)(=O)=O)cc1,0,1,False,False,True,False,True,False,True
ZINC33706397,CON/C=N/C(=O)N1OC[C@H]2COc3ccc4ccccc4c3[C@H]21,0,2,False,False,True,False,True,False,True
ZINC04906240,c1ccc(C2=Nc3ccccc3C(c3ccccc3)=NN2)cc1,0,3,False,False,True,False,True,False,True
ZINC92402765,CCn1cc(C[N@H+](C)CCCc2cc(-c3cccc(F)c3)n[nH]2)cn1,0,1,False,False,True,False,True,False,True
ZINC38576775,NC1=N[C@@H](Nc2ccccc2O)C2=NC=NC2=N1,0,1,False,False,True,False,True,False,True
ZINC40403920,CC[NH+](CC)CCCn1c(CN)nc2cc(C(F)(F)F)ccc21,0,1,False,False,True,False,True,False,True
ZINC98180746,O=C1c2ccc(Cl)c(Cl)c2CC[C@H]1Br,0,1,False,False,True,False,True,False,True
ZINC65433858,C#CCn1c[nH+]c(-c2ccccc2)c1CCc1ccccc1,0,2,False,False,True,False,True,False,True
ZINC45651670,[O-]/C(=N\c1nc(C(F)(F)F)n[nH]1)[C@@H]1Cc2cc(Cl)ccc2O1,0,1,False,False,True,False,True,False,True
ZINC95426316,CO[C@@H](C)c1nc(CN(C)c2nc[nH+]c3c(C)cccc23)cs1,0,1,False,False,True,False,True,False,True
ZINC73478243,Cc1ccc(Sc2ncccc2C(=O)N(C)CC(=O)N(C)C)cc1C,0,1,False,False,True,False,True,False,True
ZINC07260088,C[C@@H](Sc1n[nH]c(-c2cccs2)n1)/C(O)=N/c1c(F)cccc1F,0,1,False,False,True,False,True,False,True
ZINC13121791,COc1ccc([C@@H]2C(C(N)=O)=C(C)N=C3[NH+]=C(CCCO)NN32)cc1,0,1,False,False,True,False,True,False,True
ZINC11844113,Cc1oc(-c2cc(F)ccc2F)nc1C[N@H+](C)[C@H](C)c1ccon1,0,1,False,False,True,False,True,False,True
ZINC31776876,CCCNc1nc2cc(-c3ccc(C4OCCO4)cn3)cc(N)c2o1,0,1,False,False,True,False,True,False,True
ZINC91315038,Cc1cn2c([nH+]1)CC[C@@H]([NH2+][C@H](C)c1nc3cc(Cl)ccc3n1C)C2,0,1,False,False,True,False,True,False,True
ZINC98179157,C#CCc1c(C)cc(C)c(I)c1C,0,1,False,False,True,False,True,False,True
ZINC95074363,Cc1ccc(N(C)C(F)(F)F)cc1,0,1,False,False,True,False,True,False,True
ZINC08715866,CCN1C(=O)c2cccc3c(S(=O)(=O)[N-]c4nnc[nH]4)ccc1c23,0,2,False,False,True,False,True,False,True
ZINC20781529,OCC[C@H]1CN(C/C=C/c2ccc(F)cc2)CC[N@@H+]1Cc1ccsc1,0,1,False,False,True,False,True,False,True
ZINC21264701,CCOc1ccc2nc(/N=C(\[O-])C[NH2+]C(C)(C)CO)sc2c1,0,1,False,False,True,False,True,False,True
ZINC23549899,CSC1=N[P@](=S)(SC)Nc2c1c(C)nn2-c1ccccc1,0,1,False,False,True,False,True,False,True
ZINC72728470,C[C@H]1CCCCN1C(=O)[C@H]1CCCN1C1=NS(=O)(=O)c2ccccc21,0,1,False,False,True,False,True,False,True
ZINC33830037,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@@H](O)C[C@](O)(C(=O)[O-])C[C@H]1O,0,1,False,False,True,False,True,False,True
ZINC75284494,Cn1c(=O)cnn(-c2cc(N)c(F)cc2F)c1=O,0,1,False,False,True,False,True,False,True
ZINC36077789,Nc1n(C[C@H](O)c2ccco2)c2ccccc2[n+]1CC[NH+]1CCCC1,0,1,False,False,True,False,True,False,True
ZINC85903523,COC[C@](C)(CCO)[NH2+]Cc1cc(F)cc(C(C)=O)c1[O-],0,1,False,False,True,False,True,False,True
ZINC01385929,Cc1cc2c([nH+]cn2C)c([N-]S(=O)(=O)c2ccc(F)cc2)c1C,0,2,False,False,True,False,True,False,True
ZINC01635788,COC(=O)C[C@@]1(C(=O)OC)Nc2cc(Cl)c(Cl)cc2S(=O)(=O)N1O,0,1,False,False,True,False,True,False,True
ZINC96001454,c1cc2c(cc1OCc1nc([C@@H]3COCC[NH2+]3)no1)CCC2,0,1,False,False,True,False,True,False,True
ZINC33287213,COCC[N@@H+]1CCc2nc(SCc3ccc(F)cc3Cl)nc([O-])c2C1,0,1,False,False,True,False,True,False,True
ZINC90064930,COc1ccccc1N/C(N)=[NH+]/C[C@H]1CN2CCCC[C@@H]2CO1,0,1,False,False,True,False,True,False,True
ZINC96062801,CC[C@H](C)[NH2+][C@H]1Cc2ccccc2C12CC[NH2+]CC2,0,1,False,False,True,False,True,False,True
ZINC05503496,C[C@@]1(c2ccccc2)NC2=[NH+]C=NC2=C(C(N)=O)N1,0,1,False,False,True,False,True,False,True
ZINC89703897,CC(C)[C@H](O)CC[NH2+][C@H]1CCc2c(F)ccc(Br)c21,0,1,False,False,True,False,True,False,True
ZINC93509486,CSCC[N@@H+](C)Cc1cccc2c1OC(C)(C)C2,0,1,False,False,True,False,True,False,True
ZINC05291002,O=C(C[C@@H]1Sc2ccccc2NC1=O)OCC(=O)c1ccccc1F,0,2,False,False,True,False,True,False,True
ZINC88573262,COc1ccc(C[N@@H+]2CC[S@@](=O)C(C)(C)C2)cc1SC(F)(F)F,0,1,False,False,True,False,True,False,True
ZINC38613216,C/C(=N/NC(=O)[C@H]1C=C(c2ccc(F)cc2)N=N1)c1ccccc1O,0,2,False,False,True,False,True,False,True
ZINC70966452,O=C(NC[C@](O)(c1ccccc1)C1CC1)c1cnc2ccccc2n1,0,2,False,False,True,False,True,False,True
ZINC71756865,Nc1nc2c(s1)[C@H](c1ccc(-n3cccn3)cc1)NCC2,0,1,False,False,True,False,True,False,True
ZINC84867915,N#Cc1cccc(OCCN(CCC(F)(F)F)C[C@H](O)CO)c1,0,1,False,False,True,False,True,False,True
ZINC06524414,O=C1Nc2c(O)cc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,0,1,False,False,True,False,True,False,True
