mol_id,smiles,piperdine,benzene,train,A,B,A&~B,~A&B,A&B,~(A&B)
ZINC12114518,O=C(c1ccc(F)cc1F)N1CCC(O)(c2ccccn2)CC1,1,1,True,True,True,False,False,True,False
ZINC69602554,Cc1ccc(C(N)=O)cc1NC(=O)N[C@H](C)C[N@H+]1C[C@@H](C)C[C@@H](C)C1,1,1,True,True,True,False,False,True,False
ZINC72346374,CC(C)(C)C(=O)NC1CCN(c2nc(-c3ccc(F)cc3)cs2)CC1,1,1,True,True,True,False,False,True,False
ZINC96090892,C[N@H+]1C[C@H]2CN([C@@H]3CCOC3)CC[C@]2(c2ccccc2)C1,1,1,True,True,True,False,False,True,False
ZINC95422066,COCC[N@H+]1CCC[C@@H](N[C@@H](C)c2ccc(OC)c(F)c2)C1,1,1,True,True,True,False,False,True,False
ZINC72727773,Cc1c(C(=O)N[C@H]2CC[N@H+](C)CC2)oc2ccc(Br)cc12,1,1,True,True,True,False,False,True,False
ZINC72476764,O=C([C@H]1[NH2+]Cc2ccccc21)N1CCC([N@H+]2CC[C@H](O)CC2)CC1,2,1,True,True,True,False,False,True,False
ZINC12028603,CCn1ncc(CN2CCC[C@@H](Nc3ccc(F)c(F)c3)C2)c1C,1,1,True,True,True,False,False,True,False
ZINC71819713,COC1CCN(C(=O)c2cc3c(OC(F)(F)F)cccc3[nH]2)CC1,1,1,True,True,True,False,False,True,False
ZINC91548150,C=CC[C@]1(CO)CCC[N@H+](Cc2cccc(C=C)c2)C1,1,1,True,True,True,False,False,True,False
ZINC69544364,NC(=O)[C@H]1CCCN(C(=O)[C@H]2C[C@@H]2c2ccc(Cl)c(Cl)c2)C1,1,1,True,True,True,False,False,True,False
ZINC00119182,NC(=O)[C@H]1CC[N@H+](C[C@@H](O)CSc2ccc(F)cc2)CC1,1,1,True,True,True,False,False,True,False
ZINC79411689,CC(C)N(C(=O)OCc1ccccc1)[C@H]1CCCN(CC[NH3+])C1,1,1,True,True,True,False,False,True,False
ZINC91645804,COCCC[C@]1(CO)CCCN(S(=O)(=O)c2ccc(OC)cc2)C1,1,1,True,True,True,False,False,True,False
ZINC04005658,C[C@@H]1C[N@@H+](C)CC(C)(C)[C@]1(O)c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC33414715,CO[C@H]1C[C@H]2CN(Cc3ccccc3)[C@@H]1[C@@H]2Br,1,1,True,True,True,False,False,True,False
ZINC43983855,COCCNC(=O)NCC1CCN(C(=O)Oc2ccccc2)CC1,1,1,True,True,True,False,False,True,False
ZINC91390918,COCC[C@@]1(CO)CCC[N@H+](Cc2cc(Cl)c(OC)cc2OC)C1,1,1,True,True,True,False,False,True,False
ZINC20076074,NC(=[NH2+])c1ccccc1N1CCC(O)CC1,1,1,True,True,True,False,False,True,False
ZINC96082329,C[N@@H+]1CCO[C@@H]2CN(c3cccc(F)c3)CC[C@@H]2C1,1,1,True,True,True,False,False,True,False
ZINC08022150,Cc1nc2ccccc2n1S(=O)(=O)N1CCC(C)CC1,1,1,True,True,True,False,False,True,False
ZINC90678179,CCOc1ccccc1S(=O)(=O)N1CCC(Oc2cnccn2)CC1,1,1,True,True,True,False,False,True,False
ZINC69877214,COC[C@@H]1CCCN(C(=O)C2=NN(c3ccccc3)[C@H](C(N)=O)C2)C1,1,1,True,True,True,False,False,True,False
ZINC69455226,CCc1cc2c(CN3C[C@@H](C(N)=O)CC[C@@H]3C)cc(=O)oc2cc1O,1,1,True,True,True,False,False,True,False
ZINC97551338,NC(=O)Cc1cccc(NC(=O)NCC[N@H+]2CCC[C@@H](CO)C2)c1,1,1,True,True,True,False,False,True,False
ZINC72884993,Cc1cccc(N2CC[NH+](CCC(=O)N3CCC[C@@H](O)C3)CC2)c1,1,1,True,True,True,False,False,True,False
ZINC78298788,C#CCOC(=O)[C@H]1CCC(=O)N(CCCC)[C@@H]1c1ccccc1OC,1,1,True,True,True,False,False,True,False
ZINC65375507,CCC1=C2[C@H](c3ccc(C#CCCO)cc3)CC(=O)N[C@@H]2N=N1,1,1,True,True,True,False,False,True,False
ZINC92400962,CCCCNC(=O)[C@H]1CC[C@H](C)[N@@H+](Cc2cc(C)ccc2O)C1,1,1,True,True,True,False,False,True,False
ZINC97376376,COC(=O)c1cn([C@H]2CC[N@H+](Cc3nc4ccccc4o3)CC2)nn1,1,1,True,True,True,False,False,True,False
ZINC40732372,C[C@H]1CCCCN1c1nc[nH+]c(Nc2cccc3[nH+]cccc23)c1N,1,1,True,True,True,False,False,True,False
ZINC69431549,NS(=O)(=O)NC[C@H]1CCCN(Cc2nc3ccccc3s2)C1,1,1,True,True,True,False,False,True,False
ZINC88494646,CC(C)CCOCC[N@H+]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2)CC1,1,1,True,True,True,False,False,True,False
ZINC72013549,C[C@H]1CN(C2CCN(C(=O)c3cc(F)c(Cl)cc3Cl)CC2)CCO1,1,1,True,True,True,False,False,True,False
ZINC78878213,C[C@@H](C(=O)N1CCC(CS(N)(=O)=O)CC1)c1cccc(Cl)c1,1,1,True,True,True,False,False,True,False
ZINC00524518,Cc1cc(N2CCC(C)CC2)nc(NCc2ccccc2)n1,1,1,True,True,True,False,False,True,False
ZINC54325721,CC(C)CO[C@H]1CC[N@H+](Cc2ccc(C(=O)N3CCCC3)cc2)CC1,1,1,True,True,True,False,False,True,False
ZINC79392204,O=C(OCc1ccccc1)N1CCC[C@H](CSCCO)C1,1,1,True,True,True,False,False,True,False
ZINC71884464,O=C(NC[C@H]1Cc2ccccc2O1)C1CCN(C(=O)C2CC2)CC1,1,1,True,True,True,False,False,True,False
ZINC95967134,CC[N@H+]1CC[C@H](NCCc2ccccc2F)[C@H](C)C1,1,1,True,True,True,False,False,True,False
ZINC40523835,NC(=O)C[N@H+]1CC[C@H](NS(=O)(=O)c2cccc(Cl)c2F)CC1,1,1,True,True,True,False,False,True,False
ZINC00078000,CC[C@@H]1CCCC[N@H+]1[C@@H]1CC(=O)N(c2ccccc2)C1=O,1,1,True,True,True,False,False,True,False
ZINC38511560,COC(=O)C1CCN(C(=O)c2csc(Nc3ccccc3)n2)CC1,1,1,True,True,True,False,False,True,False
ZINC77523083,CN1C[C@H](C(=O)N(C)C[C@H]2CC[N@H+](Cc3ccccc3)CC2)NC1=O,1,1,True,True,True,False,False,True,False
ZINC20503766,C#C[C@H]1CN2CC[C@H]1C[C@@H]2C[NH2+]Cc1ccc(F)c(F)c1,3,1,True,True,True,False,False,True,False
ZINC29067499,COC(=O)c1cc(S(=O)(=O)N(C)C)ccc1N1CCC[C@H](O)C1,1,1,True,True,True,False,False,True,False
ZINC32918398,CC(=O)Nc1ccc([C@H](CC(=O)[O-])[NH+]2CCCCC2)cc1,1,1,True,True,True,False,False,True,False
ZINC84016202,COC1CCN(CCNS(=O)(=O)c2cccc3ccccc23)CC1,1,2,True,True,True,False,False,True,False
ZINC96355390,COc1ccc(NC(=O)N2CCC(Oc3cccnn3)CC2)cc1,1,1,True,True,True,False,False,True,False
ZINC95992414,O=C(CCN1CCN(CC(=O)N2CCCCC2)CC1)c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC66114964,CC(C)Oc1ccc2ccccc2c1C[N@H+]1CCC[C@@H](C(=O)NN)C1,1,2,True,True,True,False,False,True,False
ZINC89927816,COc1cc2nc(C[N@@H+]3CCC[C@H]([C@H](C)O)C3)[nH]c(=O)c2cc1OC,1,1,True,True,True,False,False,True,False
ZINC89599405,O=C1[C@@H]([NH2+]Cc2coc3ccccc23)CCCN1Cc1ccccc1,1,2,True,True,True,False,False,True,False
ZINC40732915,COC(=O)c1ccc(Nc2[nH+]cnc(N3CCC(C)CC3)c2N)cc1,1,1,True,True,True,False,False,True,False
ZINC91269808,O=c1cc(CN2CCCC[C@@H]2CCO)[nH]c2ccc(F)cc12,1,1,True,True,True,False,False,True,False
ZINC13659363,OC[C@]1(C[C@H]2CCCCO2)CC[N@H+](Cc2cccc(O)c2)CC1,1,1,True,True,True,False,False,True,False
ZINC51185632,NC(=O)[C@H](Nc1cccc(CN2CCCCC2=O)c1)c1ccccc1,1,2,True,True,True,False,False,True,False
ZINC58425285,CCO[C@H]1CCCN(C(=O)Nc2cccc3cccnc23)C1,1,1,True,True,True,False,False,True,False
ZINC72121826,O=C1CCCN1CC[N@H+]1CCC[C@@H](CCc2ccc(F)cc2)C1,1,1,True,True,True,False,False,True,False
ZINC72977595,CCOC(=O)CCC[N@H+]1CC[C@H](C(=O)Nc2ccc(F)c(Cl)c2)CC1,1,1,True,True,True,False,False,True,False
ZINC76406310,CCO[C@@H]1CCC[N@H+](CC(=O)Nc2cc(OC)c(Cl)cc2OC)C1,1,1,True,True,True,False,False,True,False
ZINC96079135,CO[C@@H]1CC2(CCN(CC[NH+]3CCCC3)CC2)c2ccccc21,1,1,True,True,True,False,False,True,False
ZINC76570801,CNC(=O)[C@H](NC(=O)C[N@H+]1CCCC[C@@H]1C(N)=O)c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC40086741,Cc1ccc(NC(=O)c2ccc(S(=O)(=O)N3CCCCC3)o2)cc1Cl,1,1,True,True,True,False,False,True,False
ZINC68590139,C[N@H+]1CCC[C@@H](C[NH3+])[C@@H]1c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC73396565,CN(C)C(=O)C1CCN(C(=O)c2ccc(Cl)cc2O)CC1,1,1,True,True,True,False,False,True,False
ZINC92093416,Fc1ccc(O[C@H]2CC[N@H+](Cc3cc[nH]n3)CC2)c(F)c1,1,1,True,True,True,False,False,True,False
ZINC90562362,Fc1cccc(-c2cnc(CN3CCCC4(C3)OCCO4)o2)c1,1,1,True,True,True,False,False,True,False
ZINC65611879,CS(=O)(=O)N[C@@H]1CCCN(Cc2nc(N)c3ccccc3[nH+]2)C1,1,1,True,True,True,False,False,True,False
ZINC00070804,C#CC(C)(C)[N@H+]1CC[C@](O)(c2ccccc2)[C@@H](C)C1,1,1,True,True,True,False,False,True,False
ZINC96110622,c1ccc(C[C@H]2C[NH2+]CC[C@@H]2OCc2ccncc2)cc1,1,1,True,True,True,False,False,True,False
ZINC12862353,Cc1ccc(-c2cc(CC(=O)N3C[C@@H](C)C[C@H](C)C3)no2)cc1,1,1,True,True,True,False,False,True,False
ZINC69350338,CS[C@H](C)C(=O)N[C@@H](CN(C)[C@H]1CC[N@H+](C)CC1)c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC72365771,Cc1cc(C(=O)NCCc2ccccc2)nc([C@H]2CC[N@H+](C)CC2)n1,1,1,True,True,True,False,False,True,False
ZINC95506826,Cc1cc(C)nc(N2CCC([NH2+]C[C@H](O)c3cccc(F)c3)CC2)n1,1,1,True,True,True,False,False,True,False
ZINC12147573,Cc1ccc([C@]2(O)CC[N@@H+](CCNC(=O)c3n[nH]cc3Cl)CC2)cc1,1,1,True,True,True,False,False,True,False
ZINC72448183,CC(C)(O)CCc1ccc(C[N@H+]2CC[C@H](Cn3cc[nH+]c3)CC2)cc1,1,1,True,True,True,False,False,True,False
ZINC95951385,CC(C)(C)OC(=O)N1CC[C@@H]2O[C@]2(C#Cc2ccccc2)C1,1,1,True,True,True,False,False,True,False
ZINC96249849,CC(=O)N1CCO[C@@H]2CN(S(=O)(=O)Cc3ccccc3)CC[C@@H]2C1,1,1,True,True,True,False,False,True,False
ZINC01503667,OC1CCN(c2cc(-c3ccccc3)nc(-c3ccccn3)n2)CC1,1,1,True,True,True,False,False,True,False
ZINC70456247,CCCc1cc(NC[C@@H]2CCC[NH2+]C2)nc(-c2ccc(OC)cc2)[nH+]1,1,1,True,True,True,False,False,True,False
ZINC91288607,COCC[C@]1(C(=O)[O-])CCCN(C(=O)c2cc(F)ccc2OC)C1,1,1,True,True,True,False,False,True,False
ZINC49031859,C#CCOC[C@H]1CCCN(S(=O)(=O)c2cc(C)c(Cl)cc2Cl)C1,1,1,True,True,True,False,False,True,False
ZINC44979619,C#CCN1CCCC[C@H]1C(=O)NNC(=O)c1ccc2c(c1)OCO2,1,1,True,True,True,False,False,True,False
ZINC71750299,O=C(NCc1nc2cc(Cl)ccc2[nH]1)[C@@H]1CCC[N@H+](CCO)C1,1,1,True,True,True,False,False,True,False
ZINC47282957,CCOC(=O)N1CCC(Nc2[nH+]c(-c3ccc(O)cc3O)cs2)CC1,1,1,True,True,True,False,False,True,False
ZINC53411317,O=C1CC[C@H](C(=O)NCCSCc2cccc3ccccc23)CN1,1,2,True,True,True,False,False,True,False
ZINC04355392,CC1CCN(C(=O)CSc2ccc(-c3ccccc3)nn2)CC1,1,1,True,True,True,False,False,True,False
ZINC90701852,O=S(=O)(Cc1ccccc1)N1CCCSC[C@@H]1C[NH+]1CCCCC1,1,1,True,True,True,False,False,True,False
ZINC69849323,C[C@H]1CCCCN1C(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,1,1,True,True,True,False,False,True,False
ZINC58217545,CN(C1CCN(C(=O)[C@H]2COc3ccccc3O2)CC1)S(C)(=O)=O,1,1,True,True,True,False,False,True,False
ZINC65526265,COc1ccc(C[N@@H+]2CC[C@@H](c3sccc3C)[C@H](O)C2)c(F)c1,1,1,True,True,True,False,False,True,False
ZINC95498561,Nc1nc(NCCO)cc(N2CCC(Oc3ccc(F)cc3)CC2)n1,1,1,True,True,True,False,False,True,False
ZINC97942665,C[C@@]1(O)CCN(Cc2cccc(F)c2)C[C@H]1[NH+]1CCCC1,1,1,True,True,True,False,False,True,False
ZINC69842706,NS(=O)(=O)N[C@H]1CCC[N@@H+](Cc2ccc(F)cc2Cl)C1,1,1,True,True,True,False,False,True,False
ZINC72409848,Cc1cnn(C2(C(=O)[O-])CCN(S(=O)(=O)c3ccccc3)CC2)c1,1,1,True,True,True,False,False,True,False
ZINC95468733,O=S(=O)([C@@H]1CCCOC1)N1CCC(Cc2ccccc2)CC1,1,1,True,True,True,False,False,True,False
ZINC98137044,Cc1nc(CN2CCC(Oc3ccccc3)CC2)nc2ccccc12,1,2,True,True,True,False,False,True,False
ZINC38534729,O=C(C1CCCCC1)N1CCC(Cn2c[nH+]c3ccccc32)CC1,1,1,True,True,True,False,False,True,False
ZINC96069548,Cn1ccnc1C[N@H+]1CC[C@@]2(CC1)C[C@H](c1ccccc1)C(=O)N2C,1,1,True,True,True,False,False,True,False
ZINC45744892,Cc1cc(F)ccc1S(=O)(=O)NC[C@H](C)[N@@H+]1CCC[C@H](C)C1,1,1,True,True,True,False,False,True,False
ZINC48050833,Cc1ccc(NC(=O)NC[C@@H](C)C[NH+]2CCCCC2)cc1[N+](=O)[O-],1,1,True,True,True,False,False,True,False
ZINC51152888,O=c1c(Cl)c(Cl)cnn1-c1ccc(N2CCC[C@@H](CO)C2)c(Cl)c1,1,1,True,True,True,False,False,True,False
ZINC93394032,CCOC[C@H]1CC[N@H+](Cc2cc(Cl)c(OC)c(OC)c2)CC1,1,1,True,True,True,False,False,True,False
ZINC12087766,Nc1cc2ccccc2nc1C1CCN(C(=O)c2ccncc2)CC1,1,1,True,True,True,False,False,True,False
ZINC26933396,O=C(C[NH+]1CCC2(CC1)OCCO2)Nc1cc(Cl)ccc1[N+](=O)[O-],1,1,True,True,True,False,False,True,False
ZINC64481728,C#CCSC1=NC(=O)[C@@H]2C(=N1)NC(=O)C[C@H]2c1cc(F)ccc1F,1,1,True,True,True,False,False,True,False
ZINC87259865,NC(=O)CC[C@@H]1CCCN(C(=O)c2ccc(-c3cscn3)cc2)C1,1,1,True,True,True,False,False,True,False
ZINC92809427,COC(=O)c1ccccc1C[N@@H+]1CCC[C@H](c2cn[nH]c2)C1,1,1,True,True,True,False,False,True,False
ZINC58407333,Cc1[nH+]n(C)c(N(C)C)c1CN[C@@H]1CCC[N@H+](Cc2ccccc2)C1,1,1,True,True,True,False,False,True,False
ZINC66151981,CC[C@@H](C)c1ccccc1O[C@H](C)C(=O)N1CCC[C@H](C(=O)NN)C1,1,1,True,True,True,False,False,True,False
ZINC64793180,CC(C)=CC[N@H+]1CC[C@H](Oc2ccccc2)CC1,1,1,True,True,True,False,False,True,False
ZINC05044021,O[C@@]1(C#CC[NH+]2CCCCC2)c2ccccc2[C@@H]2CCC[C@@H]21,1,1,True,True,True,False,False,True,False
ZINC05920166,C[C@](C#CC[NH+]1CCCCC1)(OCCC#N)c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC34579241,C#C[C@@](O)(c1ccccc1)c1ccc(N2CCCCC2)cc1,1,2,True,True,True,False,False,True,False
ZINC04568465,C[C@@H]1CCC[N@H+](CCOCCSc2ccccc2)C1,1,1,True,True,True,False,False,True,False
ZINC55047637,C[C@H]1CN(C(=O)NCc2ccc(C[NH+]3CCCCC3)cc2)C[C@@H](C)O1,1,1,True,True,True,False,False,True,False
ZINC28199189,Cc1ccc(S(=O)(=O)NCCC(=O)N2C[C@@H](C)C[C@@H](C)C2)cc1C,1,1,True,True,True,False,False,True,False
ZINC69568943,COC(=O)CNc1ccccc1C[N@H+]1CC[C@H](CO)CC1,1,1,True,True,True,False,False,True,False
ZINC73420934,O=C(c1cccc2ncccc12)N1CCC(c2ccc(O)cc2)CC1,1,2,True,True,True,False,False,True,False
ZINC91868285,Fc1ccc(C#CC[N@H+]2CC[C@H](OCc3ccccc3F)CC2)cc1,1,2,True,True,True,False,False,True,False
ZINC58327803,COCCOc1ccccc1C(=O)N[C@H]1CC[N@H+](CC(F)F)CC1,1,1,True,True,True,False,False,True,False
ZINC12575551,C=CCNC(=O)[C@H]1CCC(=O)N(Cc2ccc(Cl)cc2)C1,1,1,True,True,True,False,False,True,False
ZINC15673830,COCCN1CC[C@H]2C[N@H+](Cc3ccccc3)CC[C@H]2CC1=O,1,1,True,True,True,False,False,True,False
ZINC89778526,CC1(c2ccccc2)CCN(C(=O)c2cnc([C@H]3CCCO3)s2)CC1,1,1,True,True,True,False,False,True,False
ZINC91846560,CCN1C[C@@H](C(=O)N2CC(OCc3ccccc3F)C2)CCC1=O,1,1,True,True,True,False,False,True,False
ZINC95423543,C[C@H](CC[NH2+]C1CCN(C(N)=O)CC1)c1cccc(C(F)(F)F)c1,1,1,True,True,True,False,False,True,False
ZINC91412217,CCC[C@@]1(CO)CCCN(Cc2cncn2Cc2ccccc2)C1,1,1,True,True,True,False,False,True,False
ZINC93022465,CCc1[nH+]c2ccccc2n1C1CCN(C(=O)[C@@H]2OCC[C@H]2C)CC1,1,1,True,True,True,False,False,True,False
ZINC78532986,COCCN1CCC[C@@H](NS(=O)(=O)c2ccc(C#N)c(Cl)c2)C1,1,1,True,True,True,False,False,True,False
ZINC58343559,O=C(C[N@@H+]1CCCC[C@H]1Cc1ccccc1)N1CCNC1=O,1,1,True,True,True,False,False,True,False
ZINC75280126,c1ccc(CC2CCN(Cn3cncn3)CC2)cc1,1,1,True,True,True,False,False,True,False
ZINC89744076,O=C1[C@H]2C[C@H]2C(=O)N1Cc1cccc2ccccc12,1,2,True,True,True,False,False,True,False
ZINC53888689,NC(=O)CC1CCN(C(=O)c2ccc(S(=O)(=O)C(F)F)cc2)CC1,1,1,True,True,True,False,False,True,False
ZINC40443095,c1ccc(C[N@H+]2CCC[C@H]3CC4(CC[C@H]32)OCCO4)cc1,1,1,True,True,True,False,False,True,False
ZINC19868251,Oc1ccc(Br)cc1CN1CCC([NH+]2CCCCCC2)CC1,1,1,True,True,True,False,False,True,False
ZINC52871229,CN(Cc1ccc(Cl)c(Cl)c1)C(=O)C[N@H+]1CCCC[C@@H]1CO,1,1,True,True,True,False,False,True,False
ZINC72117478,C[C@H](NC(=O)C(C)(C)C)c1ccc(N2CCCCC2)cc1,1,1,True,True,True,False,False,True,False
ZINC72168512,NC(=O)NCC(=O)N1CCC[C@H](C(=O)c2cccc3ccccc23)C1,1,2,True,True,True,False,False,True,False
ZINC52360567,Cc1ccccc1C[C@@H](C)NC(=O)C[N@H+]1CC[C@H](NS(C)(=O)=O)CC1,1,1,True,True,True,False,False,True,False
ZINC57387100,CCOC(=O)N1CCC(NC(=O)CCSc2ccc(F)cc2)CC1,1,1,True,True,True,False,False,True,False
ZINC89804673,CCOc1ccc(F)c(C(=O)N[C@@H](C)C(=O)N2CCCCC2)c1F,1,1,True,True,True,False,False,True,False
ZINC30656635,C#CCOc1ccccc1C[NH2+]C1CCN(S(C)(=O)=O)CC1,1,1,True,True,True,False,False,True,False
ZINC85653402,C#CC[N@H+]1CC[C@H](C(=O)NNc2ccc(-c3ccccc3)nn2)CC1,1,1,True,True,True,False,False,True,False
ZINC86183814,COC[C@@H]1CCCN(c2cncc(OCc3ccccc3)n2)C1,1,1,True,True,True,False,False,True,False
ZINC11815465,O=C(c1cn(Cc2ccc(Cl)cc2)nn1)N1CCC(CCO)CC1,1,1,True,True,True,False,False,True,False
ZINC65385431,CCOC(=O)[C@@H]1CCCCN1CC(=O)NC1[NH+]=c2ccccc2=[NH+]1,1,1,True,True,True,False,False,True,False
ZINC67696379,CS(=O)(=O)c1ccc(CN2CCC[C@]3(CC[NH2+]C3)C2)cc1,1,1,True,True,True,False,False,True,False
ZINC72425275,C#Cc1ccc(C[N@@H+]2CC[C@@H](CNC(=O)C3CC3)[C@H](O)C2)cc1,1,1,True,True,True,False,False,True,False
ZINC96035104,C/C=C\C=C\C(=O)NCc1ccc([NH+]2CCC(CO)CC2)cc1,1,1,True,True,True,False,False,True,False
ZINC65707624,CC1CCN(C(=O)C(=O)Nc2cccc(COCC3CC3)c2)CC1,1,1,True,True,True,False,False,True,False
ZINC69413788,NC(=O)[C@@H]1CCC[N@H+](Cc2ccccc2NC(=O)[C@H]2CC=CCC2)C1,1,1,True,True,True,False,False,True,False
ZINC72427949,O=C([O-])c1ccc(-c2ccc(F)cc2)nc1N1CCC[C@](O)(CO)C1,1,1,True,True,True,False,False,True,False
ZINC77621860,COC[C@@H]1CCCN(C(=O)N[C@H](C)c2ccc(F)cc2Cl)C1,1,1,True,True,True,False,False,True,False
ZINC95400064,C[C@@H]1CCCC[N@H+]1CCNC(=O)NCc1cccc([N+]2=CCCC2)c1,1,1,True,True,True,False,False,True,False
ZINC97521962,Cc1n[nH]c(C)c1CC(=O)N1CCC[C@@H](OCc2ccccc2)C1,1,1,True,True,True,False,False,True,False
ZINC72976215,CCOC[C@H]1CCC[N@@H+](Cc2nc(-c3cccc([N+](=O)[O-])c3)no2)C1,1,1,True,True,True,False,False,True,False
ZINC05484962,c1ccc(O[C@H]2CC[NH2+][C@@H]3CCCC[C@H]23)cc1,1,1,True,True,True,False,False,True,False
ZINC51531493,C=CCNC(=O)NC(=O)[C@@H](C)[N@H+]1CC[C@H]([C@H](O)c2ccccc2)CC1,1,1,True,True,True,False,False,True,False
ZINC89718753,C[C@H]1CC[C@@H](C)N(C(=O)NC[C@@H](C)c2nc(-c3ccccc3)no2)C1,1,1,True,True,True,False,False,True,False
ZINC77406975,COC(=O)NCC(=O)N1CCC([C@H](O)Cc2ccccc2)CC1,1,1,True,True,True,False,False,True,False
ZINC05485618,C[C@H]1CC[N@H+](CCC(=O)Nc2ccc3ccccc3c2)CC1,1,2,True,True,True,False,False,True,False
ZINC07133143,NC(=O)C1CCN(C(=O)COc2ccc3cc(Br)ccc3c2)CC1,1,2,True,True,True,False,False,True,False
ZINC13636713,O=C1C[C@H]([NH+]2CCC3(CC2)OCCO3)C(=O)N1c1ccc(Cl)c(Cl)c1,1,1,True,True,True,False,False,True,False
ZINC93340685,Cc1cc(C[N@H+]2CCC[C@@](C)(CO)C2)cc(C)c1OC(F)F,1,1,True,True,True,False,False,True,False
ZINC93594370,COc1cccc(C[N@@H+]2CCC[C@H](C(=O)c3ccc(F)cc3)C2)c1O,1,2,True,True,True,False,False,True,False
ZINC08769519,C[C@H](OC(=O)[C@@H]1CCCCN1S(=O)(=O)c1ccccc1)C(N)=O,1,1,True,True,True,False,False,True,False
ZINC26467533,C[C@H](C(=O)NCc1ccc(Cl)cc1)N1CCC(C(N)=O)CC1,1,1,True,True,True,False,False,True,False
ZINC55256011,C[N@@H+]1CCCC[C@H]1CCC(=O)N(Cc1ccccc1)Cc1nccs1,1,1,True,True,True,False,False,True,False
ZINC72817727,COC(=O)[C@H]1CC[N@H+]([C@@H](C(=O)N2CCCCC2)c2ccccc2)CC1,2,1,True,True,True,False,False,True,False
ZINC96141801,COC[C@H]1CCCCN1C(=O)Nc1ccc(-c2cccc(F)c2)cc1,1,2,True,True,True,False,False,True,False
ZINC58181120,COc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)[C@@H]1CCOC1,1,1,True,True,True,False,False,True,False
ZINC71715047,CC[C@@]1(O)CCC[N@@H+](Cc2nc(-c3cc(OC)ccc3F)oc2C)C1,1,1,True,True,True,False,False,True,False
ZINC71897923,CC(C)Nc1cccc(C(=O)N2CCC(C(=O)NC3CC3)CC2)c1,1,1,True,True,True,False,False,True,False
ZINC12571119,CCc1[nH]c2ccc(CNC(=O)[C@@H]3CCCN(C(N)=O)C3)cc2c1C,1,1,True,True,True,False,False,True,False
ZINC89991727,NS(=O)(=O)C[C@H]1CC[N@H+](CCOc2cc(Cl)cc(Cl)c2)CC1,1,1,True,True,True,False,False,True,False
ZINC12474556,O=C(NC[C@@H]1CCC[N@H+](CC#Cc2ccccc2)C1)c1cccnc1,1,1,True,True,True,False,False,True,False
ZINC95419491,c1ccc(N2CCC([NH2+]CCc3ccc4c(c3)OCO4)CC2)[nH+]c1,1,1,True,True,True,False,False,True,False
ZINC20366821,O=S(=O)(c1ccc(Cl)cc1)N1CCC(O)(CN2CCOCC2)CC1,1,1,True,True,True,False,False,True,False
ZINC71186000,Cc1cnn([C@@H]2CCCN(C(=O)c3cnc4ccccc4n3)C2)c1,1,1,True,True,True,False,False,True,False
ZINC90165567,O=C(c1cccc(-n2nc([O-])ccc2=O)c1)N1CCCC[C@@H]1CCO,1,1,True,True,True,False,False,True,False
ZINC06720457,CC(C)(O)C#C[C@@H](c1ccccc1O)[NH+]1CCCCC1,1,1,True,True,True,False,False,True,False
ZINC67919974,O=C(c1coc(COc2cccc(F)c2)n1)N1CC[C@H](O)[C@@H](O)C1,1,1,True,True,True,False,False,True,False
ZINC55060696,COc1ccccc1/C=C/C[N@H+]1CC[C@H](n2cc([C@@H](C)O)nn2)CC1,1,1,True,True,True,False,False,True,False
ZINC67872373,Cc1ccc2[nH]cc(CN3CCC[C@H](OCc4cccnc4)C3)c2c1,1,1,True,True,True,False,False,True,False
ZINC78006638,C[C@H]1CCN(C(=O)c2ccc(S(=O)(=O)NCCC#N)cc2)[C@H](C)C1,1,1,True,True,True,False,False,True,False
ZINC91694479,COc1cc2c(cc1C(=O)N1CC[C@@](O)(C3CC3)[C@H](C)C1)CCC2,1,1,True,True,True,False,False,True,False
ZINC92669298,COc1ccc2cc(C[N@H+]3CC[C@H](NC(C)=O)CC3)ccc2c1,1,2,True,True,True,False,False,True,False
ZINC72478312,Cc1cc(N2CCC[C@@H](CCc3ccc(F)c(F)c3)C2)nc(N)n1,1,1,True,True,True,False,False,True,False
ZINC72458827,CC(C)(O)CCc1cccc(C(=O)N2CCC3(CCCO3)CC2)c1,1,1,True,True,True,False,False,True,False
ZINC72364774,Cc1nc(NCc2ccc(F)cc2)cc([C@H]2CCC[NH2+]C2)[nH+]1,1,1,True,True,True,False,False,True,False
ZINC78689327,C[C@@H]1C[C@@H](C)C[NH+](CCCNC(=O)NC[C@H](O)c2ccc(F)cc2)C1,1,1,True,True,True,False,False,True,False
ZINC54078997,CN(C)c1cccc(C(=O)N2CCC[C@@H](C(=O)NCC3CC3)C2)c1,1,1,True,True,True,False,False,True,False
ZINC28295199,C#CCC(C)(C)OC[C@@H](O)C[N@H+]1CC[C@H](Cc2ccccc2)CC1,1,1,True,True,True,False,False,True,False
